자료년도,국가구분,시도,시군구,시가화건조지역,농업지역,산림지역,초지,습지,나지,수역,합계
2000,북한,함경남도,단천시,39.0105,291.7341,1645.3197,13.1373,0.0018,26.595,6.4134,2022.2118
2000,북한,함경남도,덕성군,5.3415,133.8138,1367.4465,0.09,0.0063,9.1908,2.2185,1518.1074
2000,북한,함경남도,부전군,2.484,207.1179,1516.815,2.6613,0.2124,3.7899,22.9014,1755.9819
2000,북한,함경남도,북청군,20.5479,141.1803,423.819,0.0234,0.0009,28.1943,4.3515,618.1173
2000,북한,함경남도,신포시,18.6867,70.9587,102.1608,5.0895,0.0018,12.6477,3.4209,212.9661
2000,북한,함경남도,신흥군,8.487,186.7455,985.9725,3.9402,0,4.1292,4.9887,1194.2631
2000,북한,함경남도,영광군,9.6993,222.0075,521.1621,1.1088,0.0018,9.8649,6.6834,770.5278
2000,북한,함경남도,요덕군,2.241,121.1238,1245.1689,2.5974,0.1269,1.7676,11.1789,1384.2045
2000,북한,함경남도,이원군,15.282,136.0287,382.2102,1.0881,0,9.2502,3.0285,546.8877
2000,북한,함경남도,장진군,1.3023,374.6259,1448.8659,1.0566,0.5634,8.7777,50.6124,1885.8042
2000,북한,함경남도,정평군,14.796,310.6935,389.4003,3.798,1.8612,11.5479,18.5031,750.6
2000,북한,함경남도,함주군,25.0857,205.3917,503.8317,4.3002,0.7434,3.5118,9.7227,752.5872
2000,북한,함경남도,함흥시,72.2583,136.35,317.1528,12.2202,0.207,6.9534,10.4472,555.5889
2000,북한,함경남도,허천군,12.5325,135.5733,1590.0579,2.241,0.036,4.2777,2.3103,1747.0287
2000,북한,함경남도,흥원군,10.7136,145.8252,711.0135,0.0225,0.018,6.4008,3.4956,877.4892
2000,북한,함경북도,경성군,8.0055,68.715,1033.6392,8.7345,0,10.3608,0.9963,1130.4513
2000,북한,함경북도,길주군,17.8128,194.6088,875.3103,2.07,0.0018,6.3891,1.9656,1098.1584
2000,북한,함경북도,김책시,19.269,145.6551,717.7644,1.3491,0,10.0566,3.3822,897.4764
2000,북한,함경북도,명천군,10.2564,95.1723,524.9835,2.3697,0,1.566,2.0025,636.3504
2000,북한,함경북도,무산군,8.3034,185.1138,1232.91,20.0925,0.0009,11.6694,5.2866,1463.3766
2000,북한,함경북도,부령군,4.0635,34.4214,702.8559,6.6294,0,2.7918,0.2241,750.9861
2000,북한,함경북도,새별군,8.6355,198.4518,632.6613,19.0719,0,5.4801,10.1727,874.4733
2000,북한,함경북도,어랑군,8.5275,162.5778,1298.997,20.583,0.0045,12.5982,13.8528,1517.1408
2000,북한,함경북도,연사군,1.9341,67.6746,1221.0075,1.746,0.0036,1.611,8.3034,1302.2802
2000,북한,함경북도,온성군,7.1073,240.4413,487.4859,26.9559,0,1.2195,5.2794,768.4893
2000,북한,함경북도,은덕군,9.5589,123.5916,782.973,15.957,0,7.8372,10.6227,950.5404
2000,북한,함경북도,청진시,55.755,79.0047,840.6423,25.2297,0.0783,17.6355,5.8068,1024.1523
2000,북한,함경북도,화대군,11.4687,97.2702,306.4797,0.9288,0,9.8046,1.4418,427.3938
2000,북한,함경북도,화성군,9.2718,203.751,886.1013,4.4514,0,5.4585,4.5837,1113.6177
2000,북한,함경북도,회령시,17.3655,289.9161,1341.5076,36.3465,0,6.9732,2.889,1694.9979
2000,북한,황해남도,강령군,7.7967,189.0081,252.7947,24.2595,7.9416,41.2434,35.9442,558.9882
2000,북한,황해남도,과일군,2.9673,182.2833,166.482,0.0567,0.3501,8.4528,4.6899,365.2821
2000,북한,황해남도,배천군,15.1137,312.921,104.634,1.5903,6.2577,11.5794,7.6176,459.7137
2000,북한,황해남도,벽성군,5.9112,198.477,222.7059,0.0126,2.232,3.4551,8.676,441.4698
2000,북한,황해남도,봉천군,7.2351,249.2901,251.7363,0.315,1.62,6.3279,13.2777,529.8021
2000,북한,황해남도,삼천군,2.6055,197.9613,136.8297,0,0.0171,18.6453,5.6835,361.7424
2000,북한,황해남도,송화군,1.8189,91.2726,84.2481,0,0.0009,13.2201,1.2123,191.7729
2000,북한,황해남도,신원군,3.2706,185.9607,319.1742,0,0.3393,4.6755,12.8214,526.2417
2000,북한,황해남도,신천군,6.0822,308.5767,157.0581,0,0.0135,19.2402,6.7743,497.745
2000,북한,황해남도,안악군,6.2118,285.9732,65.16,0,0.0468,12.4299,4.518,374.3397
2000,북한,황해남도,연안군,15.7311,324.6201,73.7595,3.2652,3.4155,13.4226,5.8023,440.0163
2000,북한,황해남도,옹진군,12.3957,260.3322,308.0448,12.4695,11.3688,26.5932,10.1862,641.3904
2000,북한,황해남도,용연군,4.2363,145.5687,284.4225,2.6235,5.7483,21.3678,11.7756,475.7427
2000,북한,황해남도,은율군,8.2413,230.5287,193.5441,0.0342,2.7747,18.1539,24.6465,477.9234
2000,북한,황해남도,은천군,6.1425,261.0864,99.1278,0,7.8237,11.781,51.9795,437.9409
2000,북한,황해남도,장연군,3.2634,118.5462,249.3621,0.0027,0.7074,14.4108,6.2433,392.5359
2000,북한,황해남도,재령군,5.9481,229.1787,67.0428,0,0.0873,10.1403,10.6713,323.0685
2000,북한,황해남도,청단군,8.9514,341.4672,97.4061,1.1475,4.986,10.44,9.8343,474.2325
2000,북한,황해남도,태탄군,4.3569,137.2221,191.4894,0.0153,14.8518,6.9597,5.6934,360.5886
2000,북한,황해남도,해주시,22.4334,56.5479,81.7722,1.7037,4.2021,6.9309,2.2266,175.8168
2000,북한,황해북도,곡산군,2.0601,196.8912,313.7697,1.3698,0.09,2.8656,5.8275,522.8739
2000,북한,황해북도,금천군,17.8092,219.2319,176.2479,0.261,3.6153,2.6766,12.5595,432.4014
2000,북한,황해북도,봉산군,14.5944,206.4303,198.4671,0,0.0765,10.2726,9.0117,438.8526
2000,북한,황해북도,사리원시,14.0391,63.4563,7.1703,0,0.0207,1.5039,0.5004,86.6907
2000,북한,황해북도,상원군,3.8034,187.9416,299.1564,0.0036,0.0351,9.4401,2.3157,502.6959
2000,북한,황해북도,서흥군,4.1598,348.8724,282.8088,0.0927,0.1107,4.9518,6.9894,647.9856
2000,북한,황해북도,송림시,12.1572,37.6353,6.4791,0,0.0477,1.4076,7.4808,65.2077
2000,북한,황해북도,수안군,2.3256,285.3369,371.0655,0.0108,0.0918,3.4254,1.4868,663.7428
2000,북한,황해북도,승호구역,11.2671,77.6943,47.5983,0.0288,0.0594,2.9691,6.1011,145.7181
2000,북한,황해북도,신계군,4.0563,397.5417,309.9312,0.6534,0.126,6.1758,7.083,725.5674
2000,북한,황해북도,신평군,2.6316,127.9287,936.1467,2.7468,0.7839,3.1896,6.6078,1080.0351
2000,북한,황해북도,연산군,3.1941,230.166,288.5166,0.1242,0.0279,9.7038,6.0741,537.8067
2000,북한,황해북도,연탄군,2.2653,212.2758,336.6297,0.0099,0.0612,11.0646,6.5943,568.9008
2000,북한,황해북도,은파군,4.8096,256.2894,119.5776,0,0.0342,7.6149,12.1095,400.4352
2000,북한,황해북도,인산군,3.5244,211.6593,273.4128,0,0.1224,12.3543,3.4839,504.5571
2000,북한,황해북도,중화군,4.1994,113.5656,93.4794,0,0.0288,1.8198,2.5101,215.6031
2000,북한,황해북도,토산군,6.2379,190.3698,216.6084,0.0477,0.2574,3.4407,3.8736,420.8355
2000,북한,황해북도,평산군,11.1537,288.4824,211.8582,0.3726,0.4239,5.2191,8.8767,526.3866
2000,북한,황해북도,황주군,10.0899,383.6943,100.3005,0,0.0522,10.3716,9.8235,514.332
