index,Latitude,Longitude,nearby_idx_1,nearby_idx_2,nearby_idx_3,nearby_idx_4,nearby_idx_5,nearby_idx_6,nearby_idx_7,nearby_idx_8,nearby_idx_9,nearby_idx_10,nearby_idx_11,nearby_idx_12,nearby_idx_13,nearby_idx_14,nearby_idx_15,nearby_idx_16,nearby_idx_17,nearby_idx_18,nearby_idx_19,nearby_idx_20,nearby_idx_21,nearby_idx_22,nearby_idx_23,nearby_idx_24,nearby_idx_25,nearby_idx_26,nearby_idx_27,nearby_idx_28
597,35.1934074,127.2851201,473.0,584.0,585.0,589.0,1029.0,1030.0,560.0,561.0,533.0,1153.0,,,,,,,,,,,,,,,,,,
598,38.0466608,128.3851271,588.0,583.0,579.0,863.0,601.0,81.0,1137.0,590.0,199.0,513.0,511.0,,,,,,,,,,,,,,,,,
599,38.1453645,128.1335981,324.0,80.0,82.0,2.0,371.0,768.0,785.0,1100.0,1104.0,1105.0,1106.0,1115.0,1119.0,1148.0,555.0,1015.0,469.0,1156.0,164.0,271.0,497.0,,,,,,,
600,35.1556824,127.2116211,788.0,902.0,1093.0,1097.0,706.0,992.0,957.0,556.0,562.0,605.0,,,,,,,,,,,,,,,,,,
601,38.0466608,128.3851271,588.0,583.0,579.0,863.0,81.0,1137.0,590.0,199.0,513.0,511.0,598.0,,,,,,,,,,,,,,,,,
602,37.7120915,127.7440552,132.0,237.0,252.0,332.0,487.0,613.0,790.0,475.0,629.0,,,,,,,,,,,,,,,,,,,
603,35.0317078,127.5730566,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,35.4797722,127.698092,1120.0,643.0,614.0,,,,,,,,,,,,,,,,,,,,,,,,,
605,35.1556824,127.2116211,788.0,902.0,1093.0,1097.0,706.0,992.0,957.0,556.0,562.0,600.0,,,,,,,,,,,,,,,,,,
606,37.6078802,127.7290553,1091.0,973.0,254.0,620.0,617.0,1092.0,253.0,935.0,448.0,95.0,,,,,,,,,,,,,,,,,,
607,37.4498916,128.1823372,62.0,411.0,480.0,531.0,569.0,459.0,449.0,503.0,505.0,635.0,24.0,41.0,42.0,93.0,94.0,542.0,868.0,,,,,,,,,,,
608,35.0795439,126.5604999,379.0,646.0,625.0,628.0,626.0,,,,,,,,,,,,,,,,,,,,,,,
609,37.017043,128.8162766,10.0,54.0,50.0,20.0,1062.0,25.0,690.0,521.0,571.0,408.0,407.0,310.0,552.0,350.0,61.0,587.0,375.0,721.0,593.0,610.0,529.0,804.0,88.0,335.0,573.0,,,
610,37.017043,128.8162766,10.0,54.0,50.0,20.0,1062.0,25.0,690.0,521.0,571.0,408.0,407.0,310.0,552.0,350.0,61.0,587.0,375.0,721.0,593.0,609.0,529.0,804.0,88.0,335.0,573.0,,,
611,37.704929,127.8953907,319.0,1003.0,130.0,866.0,17.0,964.0,,,,,,,,,,,,,,,,,,,,,,
612,37.6634847,128.203636,460.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,37.7120915,127.7440552,132.0,237.0,252.0,332.0,487.0,602.0,790.0,475.0,629.0,,,,,,,,,,,,,,,,,,,
614,35.4797722,127.698092,604.0,1120.0,643.0,,,,,,,,,,,,,,,,,,,,,,,,,
615,36.9405735,127.855825,688.0,904.0,,,,,,,,,,,,,,,,,,,,,,,,,,
616,35.1474739,127.3627599,533.0,222.0,534.0,485.0,307.0,500.0,577.0,217.0,338.0,570.0,,,,,,,,,,,,,,,,,,
617,37.6078802,127.7290553,1091.0,606.0,973.0,254.0,620.0,1092.0,253.0,935.0,448.0,95.0,,,,,,,,,,,,,,,,,,
618,37.2082712,129.2480702,376.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
619,36.6966455,128.969731,170.0,255.0,55.0,265.0,595.0,673.0,,,,,,,,,,,,,,,,,,,,,,
620,37.6078802,127.7290553,1091.0,606.0,973.0,254.0,617.0,1092.0,253.0,935.0,448.0,95.0,,,,,,,,,,,,,,,,,,
621,37.7142062,128.1824685,494.0,1064.0,582.0,622.0,974.0,576.0,630.0,273.0,765.0,,,,,,,,,,,,,,,,,,,
622,37.7142062,128.1824685,494.0,1064.0,582.0,621.0,974.0,576.0,630.0,273.0,765.0,,,,,,,,,,,,,,,,,,,
623,37.7267059,126.9116461,285.0,206.0,901.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,
624,34.9992997,126.6187141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,35.0887865,126.5205687,608.0,628.0,626.0,,,,,,,,,,,,,,,,,,,,,,,,,
626,35.0887865,126.5205687,625.0,608.0,628.0,,,,,,,,,,,,,,,,,,,,,,,,,
627,35.0988227,126.6579998,379.0,523.0,,,,,,,,,,,,,,,,,,,,,,,,,,
628,35.0887865,126.5205687,625.0,608.0,626.0,,,,,,,,,,,,,,,,,,,,,,,,,
629,37.7216909,127.722363,132.0,237.0,252.0,332.0,487.0,602.0,613.0,790.0,475.0,,,,,,,,,,,,,,,,,,,
630,37.7142062,128.1824685,494.0,1064.0,582.0,621.0,622.0,974.0,576.0,273.0,765.0,,,,,,,,,,,,,,,,,,,
631,37.3619937,128.3598571,242.0,275.0,454.0,453.0,311.0,150.0,748.0,633.0,443.0,698.0,1094.0,944.0,195.0,457.0,637.0,632.0,,,,,,,,,,,,
632,37.3728454,128.4052788,242.0,275.0,454.0,453.0,311.0,150.0,748.0,633.0,631.0,443.0,698.0,1094.0,944.0,195.0,457.0,637.0,,,,,,,,,,,,
633,37.3619937,128.3598571,242.0,275.0,454.0,453.0,311.0,150.0,748.0,631.0,443.0,698.0,1094.0,944.0,195.0,457.0,637.0,632.0,,,,,,,,,,,,
634,37.4048732,128.1453026,401.0,314.0,345.0,264.0,395.0,492.0,506.0,148.0,411.0,480.0,394.0,502.0,462.0,131.0,228.0,461.0,374.0,495.0,,,,,,,,,,
635,37.4615935,128.153439,264.0,395.0,62.0,411.0,480.0,607.0,531.0,569.0,459.0,503.0,505.0,24.0,41.0,42.0,542.0,,,,,,,,,,,,,
636,36.7806849,127.2953255,638.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,37.3728454,128.4052788,242.0,275.0,454.0,453.0,311.0,150.0,748.0,633.0,631.0,443.0,698.0,1094.0,944.0,195.0,457.0,632.0,,,,,,,,,,,,
638,36.7806849,127.2953255,636.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,36.2945638,129.0464878,99.0,43.0,18.0,1090.0,,,,,,,,,,,,,,,,,,,,,,,,
640,35.2343442,128.8318904,999.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,37.7370004,127.4190182,96.0,932.0,,,,,,,,,,,,,,,,,,,,,,,,,,
642,35.1957011,128.4999975,1006.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,35.4797722,127.698092,604.0,1120.0,614.0,,,,,,,,,,,,,,,,,,,,,,,,,
644,35.61436,127.2851097,671.0,52.0,658.0,676.0,,,,,,,,,,,,,,,,,,,,,,,,
645,34.9128619,126.6420286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,35.1268935,126.569878,379.0,608.0,523.0,175.0,,,,,,,,,,,,,,,,,,,,,,,,
647,37.0953283,127.1832377,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,37.7307329,127.1373616,1084.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,37.4021616,127.676899,69.0,139.0,317.0,7.0,683.0,758.0,496.0,1080.0,13.0,,,,,,,,,,,,,,,,,,,
650,34.6023284,127.4256431,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,36.8320043,127.7337388,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,36.689657,128.064647,1140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,33.4545419,126.3563016,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,37.8560252,127.8469846,236.0,240.0,942.0,8.0,111.0,109.0,347.0,30.0,874.0,,,,,,,,,,,,,,,,,,,
655,37.949804,126.8874703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,35.6016867,127.1755408,828.0,204.0,759.0,243.0,853.0,119.0,731.0,678.0,700.0,793.0,,,,,,,,,,,,,,,,,,
657,35.4151198,127.7807653,777.0,896.0,527.0,666.0,914.0,,,,,,,,,,,,,,,,,,,,,,,
658,35.5749948,127.3247378,671.0,52.0,644.0,676.0,260.0,,,,,,,,,,,,,,,,,,,,,,,
659,35.2406252,126.746821,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,36.3616331,128.7962705,180.0,847.0,1040.0,26.0,45.0,205.0,665.0,230.0,213.0,681.0,121.0,679.0,262.0,,,,,,,,,,,,,,,
661,37.5319136,129.0996014,1101.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,35.7555413,127.0893369,346.0,769.0,,,,,,,,,,,,,,,,,,,,,,,,,,
663,35.8703189,127.2653376,928.0,796.0,,,,,,,,,,,,,,,,,,,,,,,,,,
664,35.302315,126.9461278,755.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,36.4016276,128.8287914,660.0,847.0,1040.0,121.0,,,,,,,,,,,,,,,,,,,,,,,,
666,35.4151198,127.7807653,777.0,896.0,657.0,527.0,914.0,,,,,,,,,,,,,,,,,,,,,,,
667,33.3064679,126.4426404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,37.7652984,126.7859757,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,36.7047911,128.8286576,71.0,586.0,882.0,226.0,357.0,,,,,,,,,,,,,,,,,,,,,,,
670,37.8213525,127.4368324,96.0,724.0,,,,,,,,,,,,,,,,,,,,,,,,,,
671,35.61436,127.2851097,52.0,644.0,658.0,676.0,,,,,,,,,,,,,,,,,,,,,,,,
672,36.9694817,128.7708492,142.0,837.0,361.0,846.0,70.0,689.0,954.0,,,,,,,,,,,,,,,,,,,,,
673,36.6966455,128.969731,170.0,255.0,55.0,265.0,595.0,619.0,,,,,,,,,,,,,,,,,,,,,,
674,36.9256095,128.9603713,178.0,348.0,926.0,,,,,,,,,,,,,,,,,,,,,,,,,
675,36.6393275,128.5140897,970.0,507.0,774.0,745.0,,,,,,,,,,,,,,,,,,,,,,,,
676,35.5749948,127.3247378,671.0,52.0,644.0,658.0,260.0,,,,,,,,,,,,,,,,,,,,,,,
677,35.4176317,127.546666,682.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,35.6414668,127.201126,656.0,700.0,793.0,,,,,,,,,,,,,,,,,,,,,,,,,
679,36.3321473,128.8067483,11.0,180.0,660.0,847.0,1040.0,26.0,45.0,205.0,230.0,213.0,681.0,121.0,262.0,29.0,,,,,,,,,,,,,,
680,36.3387497,127.5502399,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,36.3321473,128.8067483,11.0,180.0,660.0,847.0,1040.0,26.0,45.0,205.0,230.0,213.0,121.0,679.0,262.0,29.0,,,,,,,,,,,,,,
682,35.3999107,127.5958244,806.0,434.0,822.0,677.0,733.0,878.0,812.0,941.0,428.0,432.0,,,,,,,,,,,,,,,,,,
683,37.4472938,127.6700914,12.0,69.0,139.0,317.0,7.0,758.0,496.0,649.0,1080.0,13.0,,,,,,,,,,,,,,,,,,
684,35.6010073,126.4997293,891.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,37.497971,127.5050639,259.0,113.0,1110.0,23.0,169.0,440.0,720.0,90.0,696.0,732.0,760.0,,,,,,,,,,,,,,,,,
686,37.9763688,128.0820625,1042.0,783.0,1103.0,951.0,982.0,463.0,887.0,,,,,,,,,,,,,,,,,,,,,
687,37.5914038,127.2168206,702.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,36.9844958,127.8472485,615.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,36.9395486,128.7902001,142.0,837.0,361.0,846.0,672.0,70.0,954.0,1047.0,,,,,,,,,,,,,,,,,,,,
690,36.9786453,128.85124,10.0,753.0,558.0,568.0,54.0,102.0,50.0,20.0,1062.0,25.0,521.0,571.0,408.0,407.0,310.0,552.0,350.0,61.0,587.0,375.0,721.0,593.0,609.0,610.0,529.0,804.0,88.0,573.0
691,37.296082,129.1155653,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,37.5430033,127.2926447,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,36.795644,127.8382474,850.0,764.0,725.0,710.0,,,,,,,,,,,,,,,,,,,,,,,,
694,37.357463,128.6897039,138.0,723.0,,,,,,,,,,,,,,,,,,,,,,,,,,
695,37.5939121,128.5844613,789.0,747.0,,,,,,,,,,,,,,,,,,,,,,,,,,
696,37.4823024,127.5245592,259.0,113.0,1110.0,23.0,169.0,440.0,685.0,720.0,90.0,732.0,1123.0,1122.0,760.0,,,,,,,,,,,,,,,
697,34.3835699,126.5660443,1111.0,208.0,,,,,,,,,,,,,,,,,,,,,,,,,,
698,37.3628576,128.4182448,242.0,275.0,454.0,453.0,311.0,150.0,748.0,633.0,631.0,443.0,1094.0,944.0,195.0,457.0,637.0,632.0,,,,,,,,,,,,
699,34.8250192,127.2664881,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,35.6414668,127.201126,656.0,678.0,793.0,,,,,,,,,,,,,,,,,,,,,,,,,
701,35.3550719,126.9948641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,37.5914038,127.2168206,687.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,36.9635809,127.9320017,917.0,933.0,301.0,968.0,211.0,904.0,488.0,1008.0,1044.0,,,,,,,,,,,,,,,,,,,
704,35.891691,127.3976681,836.0,1130.0,996.0,,,,,,,,,,,,,,,,,,,,,,,,,
705,37.2775872,128.0831466,718.0,912.0,898.0,925.0,37.0,924.0,48.0,,,,,,,,,,,,,,,,,,,,,
706,35.1077764,127.2000409,788.0,902.0,1093.0,1097.0,992.0,556.0,562.0,600.0,605.0,,,,,,,,,,,,,,,,,,,
707,36.737561,127.8549567,709.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,37.0175465,127.7047799,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,36.737561,127.8549567,707.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,36.795644,127.8382474,850.0,764.0,725.0,693.0,,,,,,,,,,,,,,,,,,,,,,,,
711,37.3625666,128.5877391,559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,36.4628137,128.4016703,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,36.8109986,126.393996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,37.8764886,128.0984423,913.0,885.0,948.0,514.0,814.0,1102.0,,,,,,,,,,,,,,,,,,,,,,
715,36.3683863,128.0369352,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,37.9429407,127.4806675,73.0,46.0,149.0,31.0,202.0,203.0,403.0,439.0,744.0,815.0,919.0,920.0,939.0,940.0,,,,,,,,,,,,,,
717,35.6028238,127.4073324,754.0,260.0,775.0,491.0,490.0,860.0,889.0,820.0,1134.0,,,,,,,,,,,,,,,,,,,
718,37.2816624,128.0198556,912.0,705.0,898.0,925.0,37.0,924.0,48.0,,,,,,,,,,,,,,,,,,,,,
719,37.5048669,128.4671105,773.0,75.0,767.0,,,,,,,,,,,,,,,,,,,,,,,,,
720,37.497971,127.5050639,259.0,113.0,1110.0,23.0,169.0,440.0,685.0,90.0,696.0,732.0,760.0,,,,,,,,,,,,,,,,,
721,37.0186463,128.8734902,10.0,753.0,558.0,568.0,54.0,102.0,50.0,20.0,1062.0,25.0,690.0,521.0,571.0,408.0,407.0,310.0,552.0,350.0,61.0,587.0,375.0,593.0,609.0,610.0,529.0,804.0,88.0,573.0
722,36.8004842,128.7944095,86.0,110.0,1083.0,763.0,,,,,,,,,,,,,,,,,,,,,,,,
723,37.3905072,128.7218619,694.0,138.0,,,,,,,,,,,,,,,,,,,,,,,,,,
724,37.8213525,127.4368324,96.0,670.0,,,,,,,,,,,,,,,,,,,,,,,,,,
725,36.795644,127.8382474,850.0,764.0,693.0,710.0,,,,,,,,,,,,,,,,,,,,,,,,
726,36.9796571,128.3675653,56.0,184.0,189.0,,,,,,,,,,,,,,,,,,,,,,,,,
727,36.3351104,128.9174135,212.0,349.0,187.0,728.0,1001.0,223.0,320.0,,,,,,,,,,,,,,,,,,,,,
728,36.3735292,128.9007835,349.0,187.0,727.0,1001.0,121.0,320.0,,,,,,,,,,,,,,,,,,,,,,
729,35.7169648,127.1893559,346.0,859.0,436.0,185.0,1051.0,557.0,,,,,,,,,,,,,,,,,,,,,,
730,36.9395457,127.997495,749.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
731,35.6094674,127.1158277,828.0,204.0,243.0,853.0,656.0,,,,,,,,,,,,,,,,,,,,,,,
732,37.4823024,127.5245592,259.0,113.0,1110.0,23.0,169.0,440.0,685.0,720.0,90.0,696.0,1123.0,1122.0,760.0,,,,,,,,,,,,,,,
733,35.354195,127.5896257,806.0,434.0,822.0,878.0,812.0,941.0,682.0,,,,,,,,,,,,,,,,,,,,,
734,35.4920078,128.3249929,737.0,736.0,,,,,,,,,,,,,,,,,,,,,,,,,,
735,37.2333707,128.9569401,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736,35.4920078,128.3249929,737.0,734.0,,,,,,,,,,,,,,,,,,,,,,,,,,
737,35.4920078,128.3249929,736.0,734.0,,,,,,,,,,,,,,,,,,,,,,,,,,
738,34.7252595,127.3394142,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739,34.7026119,127.1659258,1012.0,327.0,323.0,283.0,188.0,207.0,282.0,118.0,278.0,340.0,341.0,342.0,162.0,279.0,353.0,563.0,362.0,288.0,232.0,233.0,166.0,322.0,,,,,,
740,37.7594062,128.5710184,979.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
741,37.6760295,128.0480344,92.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
742,37.6386536,128.5377634,472.0,316.0,,,,,,,,,,,,,,,,,,,,,,,,,,
743,37.743516,127.3173939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744,37.9429407,127.4806675,73.0,46.0,149.0,31.0,202.0,203.0,403.0,439.0,716.0,815.0,919.0,920.0,939.0,940.0,,,,,,,,,,,,,,
745,36.6393275,128.5140897,675.0,970.0,507.0,774.0,,,,,,,,,,,,,,,,,,,,,,,,
746,36.3371588,127.8960781,516.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
747,37.5779448,128.5344673,789.0,695.0,,,,,,,,,,,,,,,,,,,,,,,,,,
748,37.346617,128.368184,242.0,275.0,454.0,453.0,311.0,150.0,633.0,1138.0,631.0,443.0,698.0,1094.0,944.0,195.0,457.0,637.0,632.0,,,,,,,,,,,
749,36.9454457,128.0250168,730.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
750,35.8877503,129.4453564,977.0,1061.0,,,,,,,,,,,,,,,,,,,,,,,,,,
751,37.5819651,128.7568297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752,37.3483037,129.0349719,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753,36.9781712,128.9144704,558.0,568.0,102.0,348.0,1062.0,25.0,690.0,521.0,571.0,926.0,794.0,309.0,466.0,299.0,408.0,266.0,407.0,310.0,298.0,520.0,134.0,1124.0,552.0,61.0,587.0,28.0,721.0,88.0
754,35.6232241,127.3953874,260.0,775.0,491.0,490.0,860.0,889.0,820.0,1134.0,717.0,,,,,,,,,,,,,,,,,,,
755,35.2979526,126.9007776,664.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
756,37.2534286,128.726245,163.0,886.0,915.0,476.0,125.0,270.0,122.0,128.0,391.0,530.0,,,,,,,,,,,,,,,,,,
757,35.8684845,129.2166885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758,37.4472938,127.6700914,12.0,69.0,139.0,317.0,7.0,683.0,496.0,649.0,1080.0,13.0,,,,,,,,,,,,,,,,,,
759,35.5887415,127.2112125,119.0,656.0,,,,,,,,,,,,,,,,,,,,,,,,,,
760,37.4823024,127.5245592,259.0,113.0,1110.0,23.0,169.0,440.0,685.0,720.0,90.0,696.0,732.0,1123.0,1122.0,,,,,,,,,,,,,,,
761,36.8484432,127.9865342,808.0,921.0,1096.0,1126.0,,,,,,,,,,,,,,,,,,,,,,,,
762,37.5631941,128.3127372,518.0,179.0,493.0,244.0,268.0,269.0,425.0,455.0,194.0,798.0,517.0,,,,,,,,,,,,,,,,,
763,36.8004842,128.7944095,86.0,110.0,1083.0,722.0,,,,,,,,,,,,,,,,,,,,,,,,
764,36.795644,127.8382474,850.0,725.0,693.0,710.0,,,,,,,,,,,,,,,,,,,,,,,,
765,37.7356068,128.2378592,494.0,1064.0,582.0,541.0,621.0,59.0,622.0,974.0,576.0,630.0,899.0,273.0,1108.0,,,,,,,,,,,,,,,
766,37.5794647,127.8659411,36.0,950.0,197.0,,,,,,,,,,,,,,,,,,,,,,,,,
767,37.5048669,128.4671105,719.0,773.0,75.0,,,,,,,,,,,,,,,,,,,,,,,,,
768,38.1453645,128.1335981,324.0,80.0,82.0,2.0,371.0,599.0,785.0,1100.0,1104.0,1105.0,1106.0,1115.0,1119.0,1148.0,555.0,1015.0,469.0,1156.0,164.0,271.0,497.0,,,,,,,
769,35.7555413,127.0893369,346.0,662.0,,,,,,,,,,,,,,,,,,,,,,,,,,
770,36.6166367,128.2654241,771.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
771,36.6166367,128.2654241,770.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
772,38.0402742,128.0432435,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773,37.5531992,128.4677279,719.0,75.0,767.0,,,,,,,,,,,,,,,,,,,,,,,,,
774,36.6679285,128.5584835,675.0,970.0,507.0,745.0,,,,,,,,,,,,,,,,,,,,,,,,
775,35.6232241,127.3953874,754.0,260.0,491.0,490.0,860.0,889.0,820.0,1134.0,717.0,,,,,,,,,,,,,,,,,,,
776,37.4856113,127.8890489,894.0,36.0,963.0,,,,,,,,,,,,,,,,,,,,,,,,,
777,35.4151198,127.7807653,896.0,657.0,527.0,666.0,914.0,,,,,,,,,,,,,,,,,,,,,,,
778,37.8107051,128.2724166,955.0,157.0,,,,,,,,,,,,,,,,,,,,,,,,,,
779,37.3910274,128.9927715,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780,37.7965324,127.7787099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,36.7877626,129.2030091,1077.0,406.0,1158.0,161.0,0.0,21.0,4.0,,,,,,,,,,,,,,,,,,,,,
782,35.4259901,127.3648432,916.0,797.0,843.0,528.0,956.0,,,,,,,,,,,,,,,,,,,,,,,
783,37.9763688,128.0820625,686.0,1042.0,1103.0,951.0,982.0,463.0,887.0,,,,,,,,,,,,,,,,,,,,,
784,37.7183936,127.5757485,368.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
785,38.1453645,128.1335981,324.0,80.0,82.0,2.0,371.0,599.0,768.0,1100.0,1104.0,1105.0,1106.0,1115.0,1119.0,1148.0,555.0,1015.0,469.0,1156.0,164.0,271.0,497.0,,,,,,,
786,35.485308,127.5426539,938.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
787,36.0302856,127.9284691,834.0,382.0,501.0,365.0,430.0,431.0,,,,,,,,,,,,,,,,,,,,,,
788,35.1077764,127.2000409,902.0,1093.0,1097.0,706.0,992.0,556.0,562.0,600.0,605.0,,,,,,,,,,,,,,,,,,,
789,37.5779448,128.5344673,747.0,695.0,,,,,,,,,,,,,,,,,,,,,,,,,,
790,37.7120915,127.7440552,132.0,237.0,252.0,332.0,487.0,602.0,613.0,475.0,629.0,,,,,,,,,,,,,,,,,,,
791,36.7516478,126.9660455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792,37.6343265,126.3988995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793,35.6414668,127.201126,656.0,678.0,700.0,,,,,,,,,,,,,,,,,,,,,,,,,
794,37.0060873,128.9653695,753.0,558.0,568.0,102.0,309.0,466.0,299.0,266.0,298.0,520.0,134.0,1124.0,28.0,,,,,,,,,,,,,,,
795,35.9454491,127.3208264,796.0,1078.0,,,,,,,,,,,,,,,,,,,,,,,,,,
796,35.8975893,127.3115218,928.0,663.0,795.0,,,,,,,,,,,,,,,,,,,,,,,,,
797,35.4142743,127.3487711,916.0,782.0,843.0,,,,,,,,,,,,,,,,,,,,,,,,,
798,37.6037604,128.3210882,518.0,179.0,493.0,244.0,268.0,269.0,425.0,455.0,762.0,194.0,508.0,512.0,378.0,517.0,803.0,325.0,312.0,509.0,,,,,,,,,,
799,37.6644632,127.6998828,929.0,973.0,254.0,253.0,935.0,95.0,60.0,1002.0,1099.0,,,,,,,,,,,,,,,,,,,
800,35.6030592,127.596053,372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
801,35.822442,127.344502,410.0,813.0,953.0,,,,,,,,,,,,,,,,,,,,,,,,,
802,37.5019304,128.7080385,126.0,136.0,367.0,66.0,334.0,,,,,,,,,,,,,,,,,,,,,,,
803,37.6361022,128.3700029,508.0,798.0,400.0,479.0,478.0,512.0,378.0,517.0,458.0,424.0,498.0,325.0,465.0,387.0,312.0,509.0,524.0,553.0,578.0,554.0,,,,,,,,
804,37.017043,128.8162766,10.0,54.0,50.0,20.0,1062.0,25.0,690.0,521.0,571.0,408.0,407.0,310.0,552.0,350.0,61.0,587.0,375.0,721.0,593.0,609.0,610.0,529.0,88.0,335.0,573.0,,,
805,36.9576622,127.2127404,848.0,879.0,,,,,,,,,,,,,,,,,,,,,,,,,,
806,35.354195,127.5896257,434.0,822.0,733.0,878.0,812.0,941.0,682.0,,,,,,,,,,,,,,,,,,,,,
807,37.763285,127.5286119,380.0,1118.0,296.0,369.0,,,,,,,,,,,,,,,,,,,,,,,,
808,36.8484432,127.9865342,761.0,921.0,1096.0,1126.0,,,,,,,,,,,,,,,,,,,,,,,,
809,34.3748605,126.6614699,1021.0,892.0,1022.0,831.0,1024.0,1025.0,1058.0,1057.0,1053.0,1023.0,1019.0,1020.0,,,,,,,,,,,,,,,,
810,36.4518737,129.4294626,526.0,445.0,447.0,354.0,,,,,,,,,,,,,,,,,,,,,,,,
811,37.1778476,128.7549387,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812,35.354195,127.5896257,806.0,434.0,822.0,733.0,878.0,941.0,682.0,,,,,,,,,,,,,,,,,,,,,
813,35.8134957,127.2866581,410.0,801.0,953.0,,,,,,,,,,,,,,,,,,,,,,,,,
814,37.8764886,128.0984423,913.0,885.0,948.0,714.0,514.0,1102.0,,,,,,,,,,,,,,,,,,,,,,
815,37.9429407,127.4806675,73.0,46.0,149.0,31.0,202.0,203.0,403.0,439.0,716.0,744.0,919.0,920.0,939.0,940.0,,,,,,,,,,,,,,
816,37.6685086,127.4860673,19.0,867.0,1017.0,985.0,817.0,1085.0,,,,,,,,,,,,,,,,,,,,,,
817,37.6617845,127.5291954,816.0,867.0,1017.0,985.0,315.0,1085.0,,,,,,,,,,,,,,,,,,,,,,
818,35.6269529,129.2847549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819,36.8992222,128.4537971,971.0,852.0,931.0,,,,,,,,,,,,,,,,,,,,,,,,,
820,35.6232241,127.3953874,754.0,260.0,775.0,491.0,490.0,860.0,889.0,1134.0,717.0,,,,,,,,,,,,,,,,,,,
821,34.4722055,127.2029507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822,35.354195,127.5896257,806.0,434.0,733.0,878.0,812.0,941.0,682.0,,,,,,,,,,,,,,,,,,,,,
823,36.3125036,126.6942481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824,36.1607314,127.8561939,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825,36.0501173,128.589178,826.0,1013.0,1113.0,1071.0,,,,,,,,,,,,,,,,,,,,,,,,
